url,latitude,longitude,rating_1,rating_2,rating_3,rating_4,rating_5
https://www.tripadvisor.com/Attraction_Review-g294265-d10000725-Reviews-Waterway_Point-Singapore.html,1.406915,103.90227,1,0,11,21,19
https://www.tripadvisor.com/Attraction_Review-g294265-d8010667-Reviews-Bedok_Reservoir_Park-Singapore.html,1.285801,103.85111,0,0,6,36,10
https://www.tripadvisor.com/Attraction_Review-g294265-d8588328-Reviews-Wheelock_Place-Singapore.html,1.285801,103.85111,0,1,20,26,4
https://www.tripadvisor.com/Attraction_Review-g294265-d10538832-Reviews-Tampines_Mall-Singapore.html,1.285801,103.85111,3,1,9,21,15
https://www.tripadvisor.com/Attraction_Review-g294265-d2478768-Reviews-Shaw_Centre-Singapore.html,1.285801,103.85111,1,2,22,17,7
https://www.tripadvisor.com/Attraction_Review-g294265-d4985955-Reviews-Zhongshan_Mall-Singapore.html,1.285801,103.85111,0,2,21,16,9
https://www.tripadvisor.com/Attraction_Review-g294265-d317442-Reviews-Leong_San_See_Temple-Singapore.html,1.285801,103.85111,0,2,16,26,4
https://www.tripadvisor.com/Attraction_Review-g294265-d8011488-Reviews-Queensway_Shopping_Centre-Singapore.html,1.287583,103.80372,6,2,18,14,7
https://www.tripadvisor.com/Attraction_Review-g294265-d446417-Reviews-Temple_of_1_000_Lights_Sakya_Muni_Buddha_Gaya-Singapore.html,1.31489,103.85652,1,1,7,22,16
https://www.tripadvisor.com/Attraction_Review-g294265-d1888870-Reviews-Malabar_Mosque-Singapore.html,1.285801,103.85111,1,2,19,18,7
https://www.tripadvisor.com/Attraction_Review-g294265-d8010699-Reviews-Changi_Point_Boardwalk-Singapore.html,1.285801,103.85111,0,0,8,24,15
https://www.tripadvisor.com/Attraction_Review-g294265-d2338952-Reviews-Robinsons_Raffles_City-Singapore.html,1.285801,103.85111,5,2,10,22,8
https://www.tripadvisor.com/Attraction_Review-g294265-d2344540-Reviews-GX_5_Xtreme_Swing-Singapore.html,1.285801,103.85111,1,0,3,21,21
https://www.tripadvisor.com/Attraction_Review-g294265-d2338907-Reviews-Far_East_Shopping_Centre-Singapore.html,1.285801,103.85111,3,6,18,9,9
https://www.tripadvisor.com/Attraction_Review-g294265-d5770223-Reviews-Thow_Kwang_Pottery_Jungle_and_Dragon_Kiln-Singapore.html,1.285801,103.85111,0,1,2,19,23
https://www.tripadvisor.com/Attraction_Review-g294265-d8124760-Reviews-Istana_Park-Singapore.html,1.299237,103.8438,0,4,15,21,5
https://www.tripadvisor.com/Attraction_Review-g294265-d10850321-Reviews-Temple_Street-Singapore.html,1.282911,103.84413,0,0,9,21,14
https://www.tripadvisor.com/Attraction_Review-g294265-d8816162-Reviews-Capitol_Piazza-Singapore.html,1.285801,103.85111,3,2,19,12,7
https://www.tripadvisor.com/Attraction_Review-g294265-d2341794-Reviews-Sri_Senpaga_Vinayagar_Temple-Singapore.html,1.285801,103.85111,0,1,6,19,17
https://www.tripadvisor.com/Attraction_Review-g294265-d446418-Reviews-Sasanaransi_Buddhist_Temple-Singapore.html,1.285801,103.85111,0,2,6,21,14
https://www.tripadvisor.com/Attraction_Review-g294265-d7084036-Reviews-Robinsons_The_Heeren-Singapore.html,1.285801,103.85111,4,0,10,19,9
https://www.tripadvisor.com/Attraction_Review-g294265-d2341738-Reviews-Ode_To_Art-Singapore.html,1.285801,103.85111,0,0,4,7,32
https://www.tripadvisor.com/Attraction_Review-g294265-d8130730-Reviews-United_Square_Shopping_Mall-Singapore.html,1.285801,103.85111,1,0,15,16,10
https://www.tripadvisor.com/Attraction_Review-g294265-d6677798-Reviews-Woodlands_Waterfront_Park-Singapore.html,1.285801,103.85111,0,0,9,22,11
https://www.tripadvisor.com/Attraction_Review-g294265-d10491239-Reviews-Riverside_Point-Singapore.html,1.285801,103.85111,0,1,3,20,17
https://www.tripadvisor.com/Attraction_Review-g294265-d10000540-Reviews-Sri_Vadapathira_Kaliamman_Temple-Singapore.html,1.31535,103.85796,0,0,3,24,14
https://www.tripadvisor.com/Attraction_Review-g294265-d17434131-Reviews-Floral_Fantasy-Singapore.html,1.285801,103.85111,4,2,1,12,22
https://www.tripadvisor.com/Attraction_Review-g294265-d8759258-Reviews-MasterCard_Theatres-Singapore.html,1.285801,103.85111,4,2,6,21,7
https://www.tripadvisor.com/Attraction_Review-g294265-d10850357-Reviews-Parliament_of_Singapore-Singapore.html,1.285801,103.85111,0,0,20,19,1
https://www.tripadvisor.com/Attraction_Review-g294265-d2432275-Reviews-Church_of_Saints_Peter_and_Paul-Singapore.html,1.285801,103.85111,0,3,7,17,13
https://www.tripadvisor.com/Attraction_Review-g294265-d8113939-Reviews-AMK_Hub-Singapore.html,1.285801,103.85111,2,0,16,17,4
https://www.tripadvisor.com/Attraction_Review-g294265-d1993200-Reviews-The_NEWater_Visitor_Centre-Singapore.html,1.285801,103.85111,0,0,7,14,18
https://www.tripadvisor.com/Attraction_Review-g294265-d2344441-Reviews-Hay_Dairies-Singapore.html,1.285801,103.85111,3,3,10,15,9
https://www.tripadvisor.com/Attraction_Review-g294265-d8561913-Reviews-Sands_Expo_and_Convention_Center-Singapore.html,1.285801,103.85111,0,0,6,14,19
https://www.tripadvisor.com/Attraction_Review-g294265-d3459200-Reviews-Scotts_Square-Singapore.html,1.285801,103.85111,0,3,15,15,5
https://www.tripadvisor.com/Attraction_Review-g294265-d9604652-Reviews-Singapore_Musical_Box_Museum-Singapore.html,1.285801,103.85111,0,0,3,7,27
https://www.tripadvisor.com/Attraction_Review-g294265-d4432790-Reviews-Singapore_Maritime_Gallery-Singapore.html,1.285801,103.85111,0,0,3,22,12
https://www.tripadvisor.com/Attraction_Review-g294265-d8010562-Reviews-Telok_Ayer_Park-Singapore.html,1.281532,103.84756,0,1,21,14,1
https://www.tripadvisor.com/Attraction_Review-g294265-d2341761-Reviews-MCI_and_MCCY_Building-Singapore.html,1.285801,103.85111,0,2,10,18,8
https://www.tripadvisor.com/Attraction_Review-g294265-d2341798-Reviews-Dalhousie_Obelisk-Singapore.html,1.285801,103.85111,0,1,28,8,0
https://www.tripadvisor.com/Attraction_Review-g294265-d446424-Reviews-Lian_Shan_Shuang_Lin_Temple-Singapore.html,1.285801,103.85111,0,0,1,13,22
https://www.tripadvisor.com/Attraction_Review-g294265-d623071-Reviews-Sembawang_Park-Singapore.html,1.46286,103.83659,0,0,12,21,3
https://www.tripadvisor.com/Attraction_Review-g294265-d3512386-Reviews-Ang_Mo_Kio_Town-Singapore.html,1.285801,103.85111,0,3,10,12,11
https://www.tripadvisor.com/Attraction_Review-g294265-d4355488-Reviews-The_Church_Of_Our_Lady_Of_Lourdes-Singapore.html,1.285801,103.85111,0,1,7,18,10
https://www.tripadvisor.com/Attraction_Review-g294265-d12692854-Reviews-Chan_Ngee-Singapore.html,1.282469,103.84538,0,0,0,5,31
https://www.tripadvisor.com/Attraction_Review-g294265-d16824897-Reviews-HSBC_Rain_Vortex-Singapore.html,1.36025,103.98928,0,0,1,12,23
https://www.tripadvisor.com/Attraction_Review-g294265-d338358-Reviews-Hajjah_Fatimah_Mosque-Singapore.html,1.30287,103.8629,0,0,13,10,12
https://www.tripadvisor.com/Attraction_Review-g294265-d7396418-Reviews-Admiralty_Park-Singapore.html,1.285801,103.85111,0,2,6,19,8
https://www.tripadvisor.com/Attraction_Review-g294265-d6538922-Reviews-Sembawang_Hot_Spring-Singapore.html,1.285801,103.85111,1,1,8,21,5
https://www.tripadvisor.com/Attraction_Review-g294265-d7983041-Reviews-Changi_Sailing_Club-Singapore.html,1.285801,103.85111,1,1,3,12,17
https://www.tripadvisor.com/Attraction_Review-g294265-d5943805-Reviews-National_Design_Centre-Singapore.html,1.285801,103.85111,0,2,9,11,12
https://www.tripadvisor.com/Attraction_Review-g294265-d7393386-Reviews-The_Green_Corridor-Singapore.html,1.285801,103.85111,0,1,9,12,11
https://www.tripadvisor.com/Attraction_Review-g294265-d446415-Reviews-Nagore_Durgha_Shrine-Singapore.html,1.285801,103.85111,0,1,16,16,0
https://www.tripadvisor.com/Attraction_Review-g294265-d8484024-Reviews-Ann_Siang_Hill_Park-Singapore.html,1.285801,103.85111,0,2,12,15,4
https://www.tripadvisor.com/Attraction_Review-g294265-d591457-Reviews-Cenotaph-Singapore.html,1.28986,103.85592,0,1,18,12,2
https://www.tripadvisor.com/Attraction_Review-g294265-d2344443-Reviews-Farmart_Centre-Singapore.html,1.285801,103.85111,13,4,10,5,1
https://www.tripadvisor.com/Attraction_Review-g294265-d10181429-Reviews-National_University_of_Singapore-Singapore.html,1.29711,103.77762,1,0,2,7,22
https://www.tripadvisor.com/Attraction_Review-g294265-d8572864-Reviews-Orchard_Plaza-Singapore.html,1.285801,103.85111,2,3,13,10,4
https://www.tripadvisor.com/Attraction_Review-g294265-d8820412-Reviews-River_Hongbao-Singapore.html,1.285801,103.85111,0,1,3,7,21
https://www.tripadvisor.com/Attraction_Review-g294265-d7804225-Reviews-Sri_Layan_Sithi_Vinayagar_Temple-Singapore.html,1.285801,103.85111,0,0,8,18,7
https://www.tripadvisor.com/Attraction_Review-g294265-d13147635-Reviews-House_of_Tan_Teng_Niah-Singapore.html,1.307062,103.850845,0,0,5,18,9
https://www.tripadvisor.com/Attraction_Review-g294265-d317412-Reviews-Campbell_Lane-Singapore.html,1.285801,103.85111,1,3,18,8,2
https://www.tripadvisor.com/Attraction_Review-g294265-d8091351-Reviews-The_Punggol_Settlement-Singapore.html,1.285801,103.85111,0,0,9,17,6
https://www.tripadvisor.com/Attraction_Review-g294265-d317437-Reviews-Katong_Antique_House-Singapore.html,1.30727,103.90713,2,3,7,11,9
https://www.tripadvisor.com/Attraction_Review-g294265-d3459923-Reviews-Japanese_Cemetery_Park-Singapore.html,1.285801,103.85111,0,0,8,15,9
https://www.tripadvisor.com/Attraction_Review-g294265-d3459972-Reviews-Army_Museum_of_Singapore-Singapore.html,1.331687,103.676956,1,1,7,11,11
https://www.tripadvisor.com/Attraction_Review-g294265-d632904-Reviews-Jurong_Frog_Farm-Singapore.html,1.285801,103.85111,1,0,8,11,11
https://www.tripadvisor.com/Attraction_Review-g294265-d6877717-Reviews-Church_of_the_Sacred_Heart-Singapore.html,1.29581,103.84359,0,0,7,11,13
https://www.tripadvisor.com/Attraction_Review-g294265-d4355496-Reviews-Marina_Bay_City_Gallery-Singapore.html,1.28043,103.85738,2,2,7,10,9
https://www.tripadvisor.com/Attraction_Review-g294265-d7086298-Reviews-Tokyu_Hands-Singapore.html,1.285801,103.85111,1,4,16,7,2
https://www.tripadvisor.com/Attraction_Review-g294265-d8720288-Reviews-Coney_Island_Park-Singapore.html,1.285801,103.85111,0,0,4,16,10
https://www.tripadvisor.com/Attraction_Review-g294265-d8501414-Reviews-Asia_Square_Tower-Singapore.html,1.285801,103.85111,0,0,6,14,10
https://www.tripadvisor.com/Attraction_Review-g294265-d8010605-Reviews-The_Star_Performing_Arts_Centre-Singapore.html,1.30678,103.78834,2,1,2,11,13
https://www.tripadvisor.com/Attraction_Review-g294265-d7286636-Reviews-Seletar_Mall-Singapore.html,1.285801,103.85111,0,0,9,16,4
https://www.tripadvisor.com/Attraction_Review-g294265-d6482566-Reviews-Quayside_Isle-Singapore.html,1.285801,103.85111,0,0,2,11,16
https://www.tripadvisor.com/Attraction_Review-g294265-d7142898-Reviews-Kampong_Buangkok-Singapore.html,1.285801,103.85111,0,0,8,14,7
https://www.tripadvisor.com/Attraction_Review-g294265-d7272368-Reviews-Far_East_Square-Singapore.html,1.28326,103.84882,0,0,9,15,5
https://www.tripadvisor.com/Attraction_Review-g294265-d2338945-Reviews-Sungei_Road_Thieves_Market-Singapore.html,1.285801,103.85111,6,1,9,8,5
https://www.tripadvisor.com/Attraction_Review-g294265-d8572482-Reviews-Read_Bridge_Malacca_Bridge-Singapore.html,1.289335,103.84509,0,2,18,9,0
https://www.tripadvisor.com/Attraction_Review-g294265-d1837767-Reviews-Sands_Skypark_Observation_Deck-Singapore.html,1.284976,103.86107,247,449,1827,4827,9460
https://www.tripadvisor.com/Attraction_Review-g294265-d8501363-Reviews-Black_Statue_of_Raffles-Singapore.html,1.288365,103.85146,0,1,17,9,1
https://www.tripadvisor.com/Attraction_Review-g294265-d317429-Reviews-Fuk_Tak_Chi_Museum-Singapore.html,1.281,103.84779,1,1,9,12,4
https://www.tripadvisor.com/Attraction_Review-g294265-d317415-Reviews-Chinatown-Singapore.html,1.285801,103.85111,118,305,2255,6144,5490
https://www.tripadvisor.com/Attraction_Review-g294265-d4400781-Reviews-Cloud_Forest-Singapore.html,1.283863,103.866005,47,136,701,3037,10881
https://www.tripadvisor.com/Attraction_Review-g294265-d317453-Reviews-National_Orchid_Garden-Singapore.html,1.311638,103.81489,7,39,434,2830,10423
https://www.tripadvisor.com/Attraction_Review-g294265-d317454-Reviews-Orchard_Road-Singapore.html,1.30143,103.83842,117,322,2253,5173,5578
https://www.tripadvisor.com/Attraction_Review-g294265-d1177497-Reviews-Marina_Bay-Singapore.html,1.27983,103.85342,32,56,599,3853,8360
https://www.tripadvisor.com/Attraction_Review-g294265-d315466-Reviews-Jurong_Bird_Park-Singapore.html,1.32101,103.70675,41,112,503,1772,2745
https://www.tripadvisor.com/Attraction_Review-g294265-d1888876-Reviews-Waterfront_Promenade-Singapore.html,1.285801,103.85111,7,17,186,1420,2753
https://www.tripadvisor.com/Attraction_Review-g294265-d315470-Reviews-Singapore_Cable_Car-Singapore.html,1.285801,103.85111,46,83,443,1447,2124
https://www.tripadvisor.com/Attraction_Review-g294265-d324761-Reviews-Night_Safari-Singapore.html,1.285801,103.85111,701,964,2232,3633,4578
https://www.tripadvisor.com/Attraction_Review-g294265-d324541-Reviews-Little_India-Singapore.html,1.30571,103.85151,145,256,939,1709,987
https://www.tripadvisor.com/Attraction_Review-g294265-d324756-Reviews-Clarke_Quay-Singapore.html,1.29062,103.84647,24,65,346,1470,1455
https://www.tripadvisor.com/Attraction_Review-g294265-d4400784-Reviews-Flower_Dome-Singapore.html,1.284709,103.86471,30,95,487,1353,3089
https://www.tripadvisor.com/Attraction_Review-g294265-d13078277-Reviews-Maxwell_Food_Centre-Singapore.html,1.280266,103.84479,13,41,213,1063,957
https://www.tripadvisor.com/Attraction_Review-g294265-d4283466-Reviews-Singapore_River-Singapore.html,1.29117,103.84165,5,7,99,565,710
https://www.tripadvisor.com/Attraction_Review-g294265-d324543-Reviews-The_Changi_Museum-Singapore.html,1.362341,103.974,13,20,143,613,1161
https://www.tripadvisor.com/Attraction_Review-g294265-d2139541-Reviews-Mustafa_Centre-Singapore.html,1.285801,103.85111,134,132,410,834,570
https://www.tripadvisor.com/Attraction_Review-g294265-d386880-Reviews-MacRitchie_Nature_Trail-Singapore.html,1.35292,103.8276,0,3,59,498,936
https://www.tripadvisor.com/Attraction_Review-g294265-d4089881-Reviews-River_Safari-Singapore.html,1.285801,103.85111,91,147,507,913,837
https://www.tripadvisor.com/Attraction_Review-g294265-d1492403-Reviews-Raffles_Hotel_Arcade-Singapore.html,1.2949,103.85415,15,48,181,438,467
https://www.tripadvisor.com/Attraction_Review-g294265-d1438273-Reviews-Buddha_Tooth_Relic_Temple_and_Museum-Singapore.html,1.281336,103.84452,12,39,338,1510,2443
https://www.tripadvisor.com/Attraction_Review-g294265-d2138895-Reviews-ArtScience_Museum_at_Marina_Bay_Sands-Singapore.html,1.286262,103.859245,50,74,154,422,574
https://www.tripadvisor.com/Attraction_Review-g294265-d2138898-Reviews-The_Helix_Bridge-Singapore.html,1.285801,103.85111,7,5,192,726,841
https://www.tripadvisor.com/Attraction_Review-g294265-d386879-Reviews-Lau_Pa_Sat_Festival_Pavilion-Singapore.html,1.2805,103.85002,33,55,197,487,405
https://www.tripadvisor.com/Attraction_Review-g294265-d634131-Reviews-VivoCity-Singapore.html,NA,NA,4,15,119,424,341
https://www.tripadvisor.com/Attraction_Review-g294265-d324550-Reviews-National_Museum_of_Singapore-Singapore.html,1.285801,103.85111,25,48,187,767,1198
https://www.tripadvisor.com/Attraction_Review-g294265-d8634325-Reviews-Supertree_Grove-Singapore.html,1.28208,103.86565,8,24,143,862,2962
https://www.tripadvisor.com/Attraction_Review-g294265-d1062119-Reviews-Marina_Bay_Sands_Casino-Singapore.html,1.283058,103.8601,80,73,160,228,248
https://www.tripadvisor.com/Attraction_Review-g294265-d8077179-Reviews-National_Gallery_Singapore-Singapore.html,1.289854,103.85133,16,34,74,284,619
https://www.tripadvisor.com/Attraction_Review-g294265-d9859121-Reviews-Battlebox-Singapore.html,1.285801,103.85111,4,7,32,332,1904
https://www.tripadvisor.com/Attraction_Review-g294265-d324757-Reviews-Arab_Street-Singapore.html,1.285801,103.85111,11,36,197,648,492
https://www.tripadvisor.com/Attraction_Review-g294265-d2138910-Reviews-The_Shoppes_at_Marina_Bay_Sands-Singapore.html,1.285801,103.85111,16,28,161,582,667
https://www.tripadvisor.com/Attraction_Review-g294265-d310896-Reviews-Asian_Civilisations_Museum-Singapore.html,1.287336,103.85159,4,22,169,599,979
